dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.025,82,0.0920590758323669,0.9439421338155516,2.986584026799585
bbh+gpqa+ifeval+math+musr,,1.0,0.025,83,0.0915798172354698,0.9443942133815552,3.0174612491884325
bbh+gpqa+ifeval+math+musr,,1.0,0.025,84,0.0913058742880821,0.943490054249548,3.0296657766802038
bbh+gpqa+ifeval+math+musr,,1.0,0.025,85,0.0918512120842933,0.950271247739602,3.007888159338654
bbh+gpqa+ifeval+math+musr,,1.0,0.025,86,0.0915872380137443,0.939873417721519,3.015775323378369
bbh+gpqa+ifeval+math+musr,,1.0,0.025,87,0.0917086526751518,0.9543399638336348,3.013955152742485
bbh+gpqa+ifeval+math+musr,,1.0,0.025,88,0.0917836800217628,0.945750452079566,3.00331100164757
bbh+gpqa+ifeval+math+musr,,1.0,0.025,89,0.0917204022407531,0.943490054249548,2.999694865605227
bbh+gpqa+ifeval+math+musr,,1.0,0.025,90,0.0917537361383438,0.943490054249548,3.008230723511267
bbh+gpqa+ifeval+math+musr,,1.0,0.025,91,0.0916769057512283,0.9452983725135624,3.011793300439085
bbh+gpqa+ifeval+math+musr,,1.0,0.025,92,0.0915681049227714,0.9443942133815552,3.017619749487019
bbh+gpqa+ifeval+math+musr,,1.0,0.025,93,0.0924981012940406,0.955244122965642,2.957487291271098
bbh+gpqa+ifeval+math+musr,,1.0,0.025,94,0.091344378888607,0.9462025316455696,3.042084247973863
bbh+gpqa+ifeval+math+musr,,1.0,0.025,95,0.0918968319892883,0.9498191681735986,2.998776906164672
bbh+gpqa+ifeval+math+musr,,1.0,0.025,96,0.0921463668346405,0.9466546112115732,2.964214759857062
bbh+gpqa+ifeval+math+musr,,1.0,0.025,97,0.0921312496066093,0.9498191681735986,2.981210083239672
bbh+gpqa+ifeval+math+musr,,1.0,0.025,98,0.0916384682059288,0.959764918625678,3.0156818960831835
bbh+gpqa+ifeval+math+musr,,1.0,0.025,99,0.0917405486106872,0.9556962025316456,3.0016201687033988
