group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
phosphorylated,0.13,wor-uniform,1.0,0.0,4.725286565830072,0.019282975151495574,0.943,0.007335175853706905,0.030090763568878128,5.220472491220439e-05
phosphorylated,0.14,bernoulli-active,0.7506912080841999,0.004188105288521999,3.5445482236070194,0.017510827315413695,0.991,0.0029879638431426726,0.03354207478463645,7.436153495148048e-05
phosphorylated,0.14,bernoulli-uniform,0.6553728989314226,0.002610070577799543,3.0956500934554962,0.009795384249697964,0.985,0.003845749574502973,0.035703678205609275,4.2644837191039814e-05
phosphorylated,0.14,classical,0.21260348333280354,0.000804816563953051,1.0,0.0,0.971,0.005309160685756948,0.06265176086127754,6.503450898261646e-05
phosphorylated,0.14,wor-active,1.2899757385985053,0.010050288631773088,6.089952212723962,0.04483019561157805,0.96,0.006199874066337029,0.02584494164586062,8.61613308680769e-05
phosphorylated,0.14,wor-uniform,1.0,0.0,4.770161981405516,0.017889985194140264,0.951,0.00682976175614096,0.028807705253362605,4.601752590916594e-05
phosphorylated,0.15,bernoulli-active,0.7321349442463477,0.004010598736701227,3.496257817245961,0.016814402940684387,0.985,0.0038457495745029724,0.0325841372609138,7.038953391873941e-05
phosphorylated,0.15,bernoulli-uniform,0.6331059455882363,0.0024510458591042628,3.0253924398341145,0.00941592704735255,0.988,0.0034449771940998205,0.034855229318141896,3.927759114537837e-05
phosphorylated,0.15,classical,0.21026356145505348,0.000802585474957455,1.0,0.0,0.952,0.006763264133666652,0.06047435227036472,6.226362288128276e-05
phosphorylated,0.15,wor-active,1.2946249549517814,0.009947590095762652,6.190334427737072,0.04667183276360526,0.933,0.007910345983177573,0.024747814252972553,8.218986561012943e-05
phosphorylated,0.15,wor-uniform,1.0,0.0,4.8277845640849035,0.019111268814038827,0.953,0.006695956678163012,0.02764729106426234,4.3347590931186854e-05
phosphorylated,0.16,bernoulli-active,0.7037361212977565,0.003641934345868344,3.391440914417466,0.01507277952498159,0.988,0.0034449771940998205,0.032077541589736885,6.398173378602352e-05
phosphorylated,0.16,bernoulli-uniform,0.6218052565581574,0.002325694481732231,2.9982274792518493,0.00850560238353437,0.989,0.003299983316607812,0.0339695509076118,3.6632298762578436e-05
phosphorylated,0.16,classical,0.20802596367381307,0.0007208773090214719,1.0,0.0,0.967,0.005651808820452346,0.05869358193874355,5.4294699264102147e-05
phosphorylated,0.16,wor-active,1.2988707821878458,0.009400173064724477,6.261366241463975,0.042797747026269414,0.941,0.007454835650406692,0.023822320327162694,7.510418451595502e-05
phosphorylated,0.16,wor-uniform,1.0,0.0,4.865420791030563,0.01707471591442035,0.946,0.007150883521295473,0.026708989903330756,4.041529291852494e-05
phosphorylated,0.17,bernoulli-active,0.689667476126238,0.003357066745176891,3.346151987747256,0.014303832974829296,0.99,0.0031480009386767836,0.0312268431782722,6.024500832314991e-05
phosphorylated,0.17,bernoulli-uniform,0.6024256081443329,0.002087888421791709,2.9235716290583604,0.00784506204581143,0.988,0.0034449771940998205,0.03327103526890273,3.425460255973638e-05
phosphorylated,0.17,classical,0.20668761704355698,0.0006801392002813735,1.0,0.0,0.976,0.004842256441727084,0.05677766510844227,4.863511231198924e-05
phosphorylated,0.17,wor-active,1.3005823143373532,0.009193503659101954,6.309089903084074,0.041637529401012355,0.945,0.0072129762946392005,0.022934962630271862,6.948052129782231e-05
phosphorylated,0.17,wor-uniform,1.0,0.0,4.89151712587939,0.016404464539979853,0.949,0.006960420062571471,0.025758399963378857,3.597019822224933e-05
phosphorylated,0.18,bernoulli-active,0.6689925990819737,0.003133932043425862,3.2766909312172148,0.013526133163915838,0.986,0.003717232548256541,0.030672951340675304,5.6656941931555324e-05
phosphorylated,0.18,bernoulli-uniform,0.5909181258036322,0.001994999683622023,2.894472343732452,0.007466292081247946,0.99,0.0031480009386767836,0.03251126471161837,3.140749046423634e-05
phosphorylated,0.18,classical,0.2047738443037683,0.0006764711884407395,1.0,0.0,0.973,0.005128089049275304,0.05521484124660487,4.775406254345206e-05
phosphorylated,0.18,wor-active,1.3007049562239794,0.00866726991514162,6.3697090260844575,0.03961420159519866,0.952,0.006763264133666652,0.022161148414015723,6.364861245223113e-05
phosphorylated,0.18,wor-uniform,1.0,0.0,4.9367244133272825,0.016332037845844267,0.945,0.0072129762946392005,0.024932645842432925,3.439015065962661e-05
phosphorylated,0.19,bernoulli-active,0.6481595149257131,0.002766320215214717,3.184454690535768,0.011992834594424058,0.994,0.002443352199329841,0.030149198442697478,5.058846494084931e-05
phosphorylated,0.19,bernoulli-uniform,0.5734422515750484,0.001763333696471956,2.8179398260803565,0.006850515419147698,0.992,0.0028185003005044974,0.03195271548628802,2.8545755400698376e-05
phosphorylated,0.19,classical,0.20412618612286207,0.0006353548864747075,1.0,0.0,0.965,0.005814534272734904,0.05355770270526405,4.6274364182973855e-05
phosphorylated,0.19,wor-active,1.305852921664626,0.008832810158614464,6.415882185081756,0.041266798546675316,0.94,0.007513751157474971,0.021436389669775912,6.272032864418776e-05
phosphorylated,0.19,wor-uniform,1.0,0.0,4.947520726838283,0.015813604056893086,0.951,0.006829761756140959,0.024149558559060046,3.1083044684612185e-05
phosphorylated,0.2,bernoulli-active,0.6265145375570547,0.0026963507998773997,3.128114717457593,0.011688480507408826,0.996,0.0019969947390987264,0.02967179682850833,4.939949926629076e-05
phosphorylated,0.2,bernoulli-uniform,0.555526316471689,0.0017186990695485806,2.7748193055520947,0.006669193115597365,0.989,0.003299983316607812,0.0314085412472486,2.7136507724016498e-05
phosphorylated,0.2,classical,0.20077846517681375,0.0006197922639334751,1.0,0.0,0.968,0.005568393575081328,0.05224309632182117,4.355836727877712e-05
phosphorylated,0.2,wor-active,1.3015467530329339,0.008389134467096392,6.50394536355417,0.04027158566154114,0.936,0.007743640226919377,0.020753096982836675,5.947953141438183e-05
phosphorylated,0.2,wor-uniform,1.0,0.0,5.028299861830672,0.015615123355773954,0.941,0.007454835650406692,0.02336546501517291,3.04977158918685e-05
